2024-06-14 11:38:16,669 INFO Detection results stored successfully.
2024-06-14 11:38:16,675 INFO Object detection and data storage process completed successfully.
2024-06-14 13:46:32,950 INFO Connected to PostgreSQL database.
2024-06-14 13:46:32,953 INFO Table detection_results is ready.
2024-06-14 13:46:47,453 INFO Detection results stored successfully.
2024-06-14 13:46:47,455 INFO PostgreSQL connection closed.
2024-06-14 13:46:47,455 INFO Object detection and data storage process completed successfully.
2024-06-14 13:49:10,511 INFO Connected to PostgreSQL database.
2024-06-14 13:49:10,511 INFO Table detection_results is ready.
2024-06-14 13:49:20,112 INFO Detection results stored successfully.
2024-06-14 13:49:20,112 INFO PostgreSQL connection closed.
2024-06-14 13:49:20,112 INFO Object detection and data storage process completed successfully.
2024-06-14 13:50:21,486 INFO Connected to PostgreSQL database.
2024-06-14 13:50:21,488 INFO Table detection_results is ready.
2024-06-14 14:10:24,655 INFO Detection results stored successfully.
2024-06-14 14:10:24,656 INFO PostgreSQL connection closed.
2024-06-14 14:10:24,656 INFO Object detection and data storage process completed successfully.
2024-06-14 15:19:34,072 INFO Connected to PostgreSQL database.
2024-06-14 15:19:34,107 INFO Table detection_results is ready.
2024-06-14 15:19:51,600 INFO Processing detection: CheMed123_1fb66363-0196-49a2-8af6-103e6bc70a3b, 32, 0.450718, [493, 485, 29, 29]
2024-06-14 15:19:51,602 INFO Processing detection: CheMed123_1fb66363-0196-49a2-8af6-103e6bc70a3b, 32, 0.501158, [530, 503, 46, 46]
2024-06-14 15:19:51,602 INFO Processing detection: CheMed123_1fb66363-0196-49a2-8af6-103e6bc70a3b, 32, 0.572898, [156, 546, 28, 34]
2024-06-14 15:19:51,602 INFO Processing detection: CheMed123_1fb66363-0196-49a2-8af6-103e6bc70a3b, 32, 0.584151, [453, 547, 31, 34]
2024-06-14 15:19:51,602 INFO Processing detection: CheMed123_1fb66363-0196-49a2-8af6-103e6bc70a3b, 32, 0.615898, [541, 511, 40, 30]
2024-06-14 15:19:51,602 INFO Processing detection: CheMed123_1fb66363-0196-49a2-8af6-103e6bc70a3b, 32, 0.700745, [486, 512, 27, 36]
2024-06-14 15:19:51,603 INFO Processing detection: CheMed123_1ffa735b-e3d8-42be-8c50-f0fa981d87f4, 34, 0.280544, [230, 321, 345, 235]
2024-06-14 15:19:51,603 INFO Processing detection: CheMed123_1ffa735b-e3d8-42be-8c50-f0fa981d87f4, 34, 0.341461, [204, 234, 337, 249]
2024-06-14 15:19:51,603 INFO Processing detection: CheMed123_23846951-9448-46f2-ad03-289d47ed22bc, 66, 0.301942, [74, 589, 146, 100]
2024-06-14 15:19:51,603 INFO Processing detection: CheMed123_23846951-9448-46f2-ad03-289d47ed22bc, 67, 0.354549, [16, 507, 32, 43]
2024-06-14 15:19:51,603 INFO Processing detection: CheMed123_23846951-9448-46f2-ad03-289d47ed22bc, 0, 0.635142, [360, 274, 523, 507]
2024-06-14 15:19:51,604 INFO Processing detection: CheMed123_2ff9f105-f1b0-489d-a54e-a94c6fa505b0, 11, 0.871988, [532, 507, 107, 148]
2024-06-14 15:19:51,604 INFO Processing detection: CheMed123_3b6b271a-a86c-4a8e-95b2-d5571654621c, 64, 0.334386, [590, 618, 74, 37]
2024-06-14 15:19:51,604 INFO Processing detection: CheMed123_3b6b271a-a86c-4a8e-95b2-d5571654621c, 0, 0.642818, [337, 372, 445, 514]
2024-06-14 15:19:51,604 INFO Processing detection: CheMed123_3dc61b9c-3272-4196-81e5-fe2773307cdf, 41, 0.403795, [503, 223, 272, 424]
2024-06-14 15:19:51,604 INFO Processing detection: CheMed123_4280cce7-0d04-4f72-b7f5-b41576f98659, 0, 0.537234, [391, 523, 367, 225]
2024-06-14 15:19:51,604 INFO Processing detection: CheMed123_4280cce7-0d04-4f72-b7f5-b41576f98659, 67, 0.54486, [428, 313, 204, 387]
2024-06-14 15:19:51,605 INFO Processing detection: CheMed123_43591db2-7d54-4b8c-80ce-3750be59ba71, 29, 0.589798, [346, 233, 50, 22]
2024-06-14 15:19:51,605 INFO Processing detection: CheMed123_43591db2-7d54-4b8c-80ce-3750be59ba71, 29, 0.708577, [309, 253, 42, 28]
2024-06-14 15:19:51,605 INFO Processing detection: CheMed123_43591db2-7d54-4b8c-80ce-3750be59ba71, 0, 0.779731, [184, 380, 360, 493]
2024-06-14 15:19:51,605 INFO Processing detection: CheMed123_43653b6b-57da-486c-946f-ca2539cc730b, 67, 0.362618, [368, 201, 371, 276]
2024-06-14 15:19:51,605 INFO Processing detection: CheMed123_43653b6b-57da-486c-946f-ca2539cc730b, 67, 0.699047, [247, 314, 306, 396]
2024-06-14 15:19:51,605 INFO Processing detection: CheMed123_467c56e9-6ce2-4e34-b6de-8355025f8cae, 39, 0.483794, [331, 469, 140, 279]
2024-06-14 15:19:51,605 INFO Processing detection: CheMed123_467c56e9-6ce2-4e34-b6de-8355025f8cae, 39, 0.655022, [459, 485, 128, 254]
2024-06-14 15:19:51,605 INFO Processing detection: CheMed123_467c56e9-6ce2-4e34-b6de-8355025f8cae, 39, 0.732167, [202, 483, 126, 247]
2024-06-14 15:19:51,605 INFO Processing detection: CheMed123_467c56e9-6ce2-4e34-b6de-8355025f8cae, 39, 0.805417, [566, 484, 94, 216]
2024-06-14 15:19:51,605 INFO Processing detection: CheMed123_467c56e9-6ce2-4e34-b6de-8355025f8cae, 39, 0.88303, [88, 485, 113, 220]
2024-06-14 15:19:51,605 INFO Processing detection: CheMed123_4a1e473b-37e7-437a-b28b-501e468eb46d, 73, 0.271121, [426, 567, 122, 134]
2024-06-14 15:19:51,605 INFO Processing detection: CheMed123_4a1e473b-37e7-437a-b28b-501e468eb46d, 56, 0.367655, [344, 513, 22, 92]
2024-06-14 15:19:51,605 INFO Processing detection: CheMed123_4a1e473b-37e7-437a-b28b-501e468eb46d, 0, 0.400057, [614, 310, 51, 515]
2024-06-14 15:19:51,605 INFO Processing detection: CheMed123_4a1e473b-37e7-437a-b28b-501e468eb46d, 0, 0.844646, [464, 439, 252, 300]
2024-06-14 15:19:51,605 INFO Processing detection: CheMed123_4a1e473b-37e7-437a-b28b-501e468eb46d, 0, 0.911893, [154, 416, 261, 315]
2024-06-14 15:19:51,605 INFO Processing detection: CheMed123_4aee4234-60ae-4975-9900-887a6e2661ca, 32, 0.340786, [586, 171, 9, 8]
2024-06-14 15:19:51,605 INFO Processing detection: CheMed123_4aee4234-60ae-4975-9900-887a6e2661ca, 0, 0.679588, [229, 391, 442, 489]
2024-06-14 15:19:51,606 INFO Processing detection: CheMed123_4dae37b4-b1b6-43f8-a3bc-d2c83ad36c29, 0, 0.415015, [402, 388, 76, 280]
2024-06-14 15:19:51,606 INFO Processing detection: CheMed123_4dae37b4-b1b6-43f8-a3bc-d2c83ad36c29, 0, 0.473599, [624, 410, 32, 448]
2024-06-14 15:19:51,606 INFO Processing detection: CheMed123_4dae37b4-b1b6-43f8-a3bc-d2c83ad36c29, 0, 0.532882, [442, 385, 94, 289]
2024-06-14 15:19:51,606 INFO Processing detection: CheMed123_4dae37b4-b1b6-43f8-a3bc-d2c83ad36c29, 0, 0.612891, [365, 387, 102, 287]
2024-06-14 15:19:51,606 INFO Processing detection: CheMed123_4dae37b4-b1b6-43f8-a3bc-d2c83ad36c29, 0, 0.6583, [283, 382, 96, 290]
2024-06-14 15:19:51,606 INFO Processing detection: CheMed123_4dae37b4-b1b6-43f8-a3bc-d2c83ad36c29, 0, 0.6911, [219, 409, 122, 244]
2024-06-14 15:19:51,606 INFO Processing detection: CheMed123_4dae37b4-b1b6-43f8-a3bc-d2c83ad36c29, 0, 0.712878, [136, 374, 77, 215]
2024-06-14 15:19:51,607 INFO Processing detection: CheMed123_4e471fd1-a40b-43f1-8a77-3f3743398229, 39, 0.26158, [367, 315, 22, 42]
2024-06-14 15:19:51,607 INFO Processing detection: CheMed123_4e471fd1-a40b-43f1-8a77-3f3743398229, 39, 0.277429, [298, 164, 29, 41]
2024-06-14 15:19:51,607 INFO Processing detection: CheMed123_4e471fd1-a40b-43f1-8a77-3f3743398229, 39, 0.280548, [323, 290, 33, 44]
2024-06-14 15:19:51,607 INFO Processing detection: CheMed123_4e471fd1-a40b-43f1-8a77-3f3743398229, 72, 0.30154, [367, 234, 317, 422]
2024-06-14 15:19:51,607 INFO Processing detection: CheMed123_4e471fd1-a40b-43f1-8a77-3f3743398229, 39, 0.352984, [297, 279, 31, 53]
2024-06-14 15:19:51,607 INFO Processing detection: CheMed123_4e471fd1-a40b-43f1-8a77-3f3743398229, 39, 0.356145, [398, 212, 21, 34]
2024-06-14 15:19:51,607 INFO Processing detection: CheMed123_4e471fd1-a40b-43f1-8a77-3f3743398229, 39, 0.372861, [436, 211, 21, 30]
2024-06-14 15:19:51,607 INFO Processing detection: CheMed123_4e471fd1-a40b-43f1-8a77-3f3743398229, 39, 0.440981, [441, 278, 20, 45]
2024-06-14 15:19:51,607 INFO Processing detection: CheMed123_4e471fd1-a40b-43f1-8a77-3f3743398229, 39, 0.441411, [370, 249, 26, 48]
2024-06-14 15:19:51,607 INFO Processing detection: CheMed123_4e471fd1-a40b-43f1-8a77-3f3743398229, 39, 0.665458, [418, 210, 23, 41]
2024-06-14 15:19:51,609 INFO Processing detection: CheMed123_4fb445e3-4c3c-4b85-a605-f671a262006d, 39, 0.398462, [70, 104, 114, 172]
2024-06-14 15:19:51,609 INFO Processing detection: CheMed123_4fb445e3-4c3c-4b85-a605-f671a262006d, 56, 0.574028, [623, 339, 32, 77]
2024-06-14 15:19:51,609 INFO Processing detection: CheMed123_4fb445e3-4c3c-4b85-a605-f671a262006d, 0, 0.931793, [266, 369, 429, 536]
2024-06-14 15:19:51,609 INFO Processing detection: CheMed123_51dba397-ed87-458a-831e-12b35577c8b6, 58, 0.378823, [584, 104, 34, 195]
2024-06-14 15:19:51,609 INFO Processing detection: CheMed123_51dba397-ed87-458a-831e-12b35577c8b6, 58, 0.613922, [357, 292, 14, 35]
2024-06-14 15:19:51,609 INFO Processing detection: CheMed123_51dba397-ed87-458a-831e-12b35577c8b6, 58, 0.781673, [412, 312, 21, 72]
2024-06-14 15:19:51,609 INFO Processing detection: CheMed123_51dba397-ed87-458a-831e-12b35577c8b6, 58, 0.82752, [441, 236, 38, 98]
2024-06-14 15:19:51,609 INFO Processing detection: CheMed123_51dba397-ed87-458a-831e-12b35577c8b6, 58, 0.863812, [611, 296, 57, 241]
2024-06-14 15:19:51,610 INFO Processing detection: CheMed123_51dba397-ed87-458a-831e-12b35577c8b6, 0, 0.908387, [312, 323, 63, 362]
2024-06-14 15:19:51,610 INFO Processing detection: CheMed123_56e73374-da75-4cc7-acd4-f361c3dde255, 11, 0.859066, [93, 561, 97, 133]
2024-06-14 15:19:51,610 INFO Processing detection: CheMed123_651c9b92-d280-4ca4-9a8c-35d895420e71, 46, 0.284955, [287, 364, 398, 108]
2024-06-14 15:19:51,610 INFO Processing detection: CheMed123_651c9b92-d280-4ca4-9a8c-35d895420e71, 0, 0.453556, [187, 484, 375, 297]
2024-06-14 15:19:51,610 INFO Processing detection: CheMed123_651c9b92-d280-4ca4-9a8c-35d895420e71, 0, 0.493986, [470, 470, 321, 186]
2024-06-14 15:19:51,610 INFO Processing detection: CheMed123_707e22f7-4cd0-47b4-bc54-6a52c975924b, 39, 0.258231, [367, 315, 22, 42]
2024-06-14 15:19:51,610 INFO Processing detection: CheMed123_707e22f7-4cd0-47b4-bc54-6a52c975924b, 39, 0.268915, [298, 164, 29, 41]
2024-06-14 15:19:51,610 INFO Processing detection: CheMed123_707e22f7-4cd0-47b4-bc54-6a52c975924b, 39, 0.280754, [323, 290, 33, 44]
2024-06-14 15:19:51,610 INFO Processing detection: CheMed123_707e22f7-4cd0-47b4-bc54-6a52c975924b, 72, 0.304975, [367, 235, 316, 423]
2024-06-14 15:19:51,610 INFO Processing detection: CheMed123_707e22f7-4cd0-47b4-bc54-6a52c975924b, 39, 0.343431, [297, 279, 31, 53]
2024-06-14 15:19:51,610 INFO Processing detection: CheMed123_707e22f7-4cd0-47b4-bc54-6a52c975924b, 39, 0.361403, [398, 212, 21, 34]
2024-06-14 15:19:51,610 INFO Processing detection: CheMed123_707e22f7-4cd0-47b4-bc54-6a52c975924b, 39, 0.371445, [436, 211, 21, 30]
2024-06-14 15:19:51,610 INFO Processing detection: CheMed123_707e22f7-4cd0-47b4-bc54-6a52c975924b, 39, 0.435742, [370, 249, 26, 48]
2024-06-14 15:19:51,610 INFO Processing detection: CheMed123_707e22f7-4cd0-47b4-bc54-6a52c975924b, 39, 0.4399, [441, 278, 20, 45]
2024-06-14 15:19:51,610 INFO Processing detection: CheMed123_707e22f7-4cd0-47b4-bc54-6a52c975924b, 39, 0.672029, [418, 210, 23, 41]
2024-06-14 15:19:51,612 INFO Processing detection: CheMed123_7d31477f-2212-4384-a34e-3d4a521357f7, 32, 0.2603, [120, 502, 38, 37]
2024-06-14 15:19:51,612 INFO Processing detection: CheMed123_7d31477f-2212-4384-a34e-3d4a521357f7, 32, 0.267824, [157, 517, 197, 82]
2024-06-14 15:19:51,612 INFO Processing detection: CheMed123_7d31477f-2212-4384-a34e-3d4a521357f7, 32, 0.327827, [114, 516, 28, 32]
2024-06-14 15:19:51,612 INFO Processing detection: CheMed123_7d31477f-2212-4384-a34e-3d4a521357f7, 32, 0.376453, [438, 522, 33, 36]
2024-06-14 15:19:51,612 INFO Processing detection: CheMed123_7d31477f-2212-4384-a34e-3d4a521357f7, 32, 0.398478, [493, 485, 28, 29]
2024-06-14 15:19:51,612 INFO Processing detection: CheMed123_7d31477f-2212-4384-a34e-3d4a521357f7, 32, 0.416995, [243, 579, 39, 38]
2024-06-14 15:19:51,612 INFO Processing detection: CheMed123_7d31477f-2212-4384-a34e-3d4a521357f7, 32, 0.490784, [530, 503, 47, 45]
2024-06-14 15:19:51,612 INFO Processing detection: CheMed123_7d31477f-2212-4384-a34e-3d4a521357f7, 32, 0.54729, [156, 546, 28, 35]
2024-06-14 15:19:51,612 INFO Processing detection: CheMed123_7d31477f-2212-4384-a34e-3d4a521357f7, 32, 0.586021, [453, 547, 30, 34]
2024-06-14 15:19:51,612 INFO Processing detection: CheMed123_7d31477f-2212-4384-a34e-3d4a521357f7, 32, 0.620711, [541, 512, 39, 31]
2024-06-14 15:19:51,612 INFO Processing detection: CheMed123_7d31477f-2212-4384-a34e-3d4a521357f7, 32, 0.710504, [486, 512, 27, 36]
2024-06-14 15:19:51,612 INFO Processing detection: CheMed123_809b817f-68b3-454f-ac80-ef287f915145, 0, 0.48553, [383, 428, 513, 112]
2024-06-14 15:19:51,612 INFO Processing detection: CheMed123_85e0fed9-2f3a-4b94-9de8-f46cd4f1bf87, 32, 0.264204, [589, 347, 78, 34]
2024-06-14 15:19:51,612 INFO Processing detection: CheMed123_85e0fed9-2f3a-4b94-9de8-f46cd4f1bf87, 0, 0.827497, [64, 258, 74, 72]
2024-06-14 15:19:51,612 INFO Processing detection: CheMed123_85e0fed9-2f3a-4b94-9de8-f46cd4f1bf87, 0, 0.93587, [317, 353, 266, 362]
2024-06-14 15:19:51,612 INFO Processing detection: CheMed123_89373a8d-a252-46ca-adf7-90a46983f152, 39, 0.402011, [148, 317, 241, 424]
2024-06-14 15:19:51,612 INFO Processing detection: CheMed123_9227778e-7a81-47de-85ae-6aa2e0d49421, 33, 0.302912, [163, 277, 32, 24]
2024-06-14 15:19:51,612 INFO Processing detection: CheMed123_9227778e-7a81-47de-85ae-6aa2e0d49421, 29, 0.379163, [113, 416, 45, 22]
2024-06-14 15:19:51,612 INFO Processing detection: CheMed123_96d3cc2d-a8bd-4fa4-8073-70dac4f725c4, 39, 0.68143, [224, 367, 97, 176]
2024-06-14 15:19:51,612 INFO Processing detection: CheMed123_96d3cc2d-a8bd-4fa4-8073-70dac4f725c4, 64, 0.708951, [498, 582, 59, 63]
2024-06-14 15:19:51,612 INFO Processing detection: CheMed123_96d3cc2d-a8bd-4fa4-8073-70dac4f725c4, 39, 0.721185, [321, 351, 105, 210]
2024-06-14 15:19:51,612 INFO Processing detection: CheMed123_96d3cc2d-a8bd-4fa4-8073-70dac4f725c4, 39, 0.850647, [413, 368, 87, 175]
2024-06-14 15:19:51,612 INFO Processing detection: CheMed123_9934ae3e-395d-49d5-bc48-59bf5fff42f0, 0, 0.901873, [182, 398, 352, 477]
2024-06-14 15:19:51,616 INFO Processing detection: CheMed123_9a0ade0b-ecb1-44a3-bf51-f121bc4b8d78, 49, 0.566171, [444, 496, 121, 95]
2024-06-14 15:19:51,616 INFO Processing detection: CheMed123_9a0ade0b-ecb1-44a3-bf51-f121bc4b8d78, 49, 0.729751, [524, 458, 125, 151]
2024-06-14 15:19:51,616 INFO Processing detection: CheMed123_9a0ade0b-ecb1-44a3-bf51-f121bc4b8d78, 49, 0.747139, [430, 416, 114, 110]
2024-06-14 15:19:51,617 INFO Processing detection: CheMed123_9beb6383-7c03-4748-9e2a-67215c8857dd, 64, 0.280579, [258, 221, 73, 144]
2024-06-14 15:19:51,617 INFO Processing detection: CheMed123_9beb6383-7c03-4748-9e2a-67215c8857dd, 64, 0.332344, [358, 608, 84, 64]
2024-06-14 15:19:51,617 INFO Processing detection: CheMed123_9beb6383-7c03-4748-9e2a-67215c8857dd, 64, 0.430208, [287, 360, 98, 126]
2024-06-14 15:19:51,617 INFO Processing detection: CheMed123_9beb6383-7c03-4748-9e2a-67215c8857dd, 64, 0.72133, [173, 320, 89, 140]
2024-06-14 15:19:51,617 INFO Processing detection: CheMed123_9beb6383-7c03-4748-9e2a-67215c8857dd, 64, 0.781965, [53, 375, 106, 88]
2024-06-14 15:19:51,617 INFO Processing detection: CheMed123_9beb6383-7c03-4748-9e2a-67215c8857dd, 64, 0.792539, [164, 455, 72, 164]
2024-06-14 15:19:51,617 INFO Processing detection: CheMed123_9beb6383-7c03-4748-9e2a-67215c8857dd, 64, 0.823763, [286, 551, 100, 136]
2024-06-14 15:19:51,617 INFO Processing detection: CheMed123_9beb6383-7c03-4748-9e2a-67215c8857dd, 64, 0.880747, [116, 236, 86, 128]
2024-06-14 15:19:51,617 INFO Processing detection: CheMed123_9dc83b00-2a1e-4f6d-9f11-c0711bba8866, 65, 0.458933, [547, 209, 56, 148]
2024-06-14 15:19:51,617 INFO Processing detection: CheMed123_9dc83b00-2a1e-4f6d-9f11-c0711bba8866, 0, 0.621874, [189, 459, 68, 113]
2024-06-14 15:19:51,617 INFO Processing detection: CheMed123_9f9fa214-0dee-496f-8bb0-bf9431aa0cf0, 32, 0.2603, [120, 502, 38, 37]
2024-06-14 15:19:51,617 INFO Processing detection: CheMed123_9f9fa214-0dee-496f-8bb0-bf9431aa0cf0, 32, 0.267824, [157, 517, 197, 82]
2024-06-14 15:19:51,617 INFO Processing detection: CheMed123_9f9fa214-0dee-496f-8bb0-bf9431aa0cf0, 32, 0.327827, [114, 516, 28, 32]
2024-06-14 15:19:51,617 INFO Processing detection: CheMed123_9f9fa214-0dee-496f-8bb0-bf9431aa0cf0, 32, 0.376453, [438, 522, 33, 36]
2024-06-14 15:19:51,617 INFO Processing detection: CheMed123_9f9fa214-0dee-496f-8bb0-bf9431aa0cf0, 32, 0.398478, [493, 485, 28, 29]
2024-06-14 15:19:51,617 INFO Processing detection: CheMed123_9f9fa214-0dee-496f-8bb0-bf9431aa0cf0, 32, 0.416995, [243, 579, 39, 38]
2024-06-14 15:19:51,617 INFO Processing detection: CheMed123_9f9fa214-0dee-496f-8bb0-bf9431aa0cf0, 32, 0.490784, [530, 503, 47, 45]
2024-06-14 15:19:51,617 INFO Processing detection: CheMed123_9f9fa214-0dee-496f-8bb0-bf9431aa0cf0, 32, 0.54729, [156, 546, 28, 35]
2024-06-14 15:19:51,617 INFO Processing detection: CheMed123_9f9fa214-0dee-496f-8bb0-bf9431aa0cf0, 32, 0.586021, [453, 547, 30, 34]
2024-06-14 15:19:51,617 INFO Processing detection: CheMed123_9f9fa214-0dee-496f-8bb0-bf9431aa0cf0, 32, 0.620711, [541, 512, 39, 31]
2024-06-14 15:19:51,617 INFO Processing detection: CheMed123_9f9fa214-0dee-496f-8bb0-bf9431aa0cf0, 32, 0.710504, [486, 512, 27, 36]
2024-06-14 15:19:51,617 INFO Processing detection: CheMed123_a857de33-4a7b-425d-8c69-30e171bc4571, 74, 0.31656, [526, 550, 221, 178]
2024-06-14 15:19:51,620 INFO Processing detection: CheMed123_b0fa087f-1096-40f0-84bf-03a4f70851a1, 41, 0.255105, [404, 330, 34, 36]
2024-06-14 15:19:51,620 INFO Processing detection: CheMed123_b0fa087f-1096-40f0-84bf-03a4f70851a1, 32, 0.27215, [322, 321, 57, 59]
2024-06-14 15:19:51,620 INFO Processing detection: CheMed123_b0fa087f-1096-40f0-84bf-03a4f70851a1, 51, 0.433008, [265, 301, 46, 43]
2024-06-14 15:19:51,620 INFO Processing detection: CheMed123_b0fa087f-1096-40f0-84bf-03a4f70851a1, 32, 0.450487, [132, 252, 34, 31]
2024-06-14 15:19:51,620 INFO Processing detection: CheMed123_b0fa087f-1096-40f0-84bf-03a4f70851a1, 32, 0.511537, [349, 311, 31, 33]
2024-06-14 15:19:51,620 INFO Processing detection: CheMed123_b0fa087f-1096-40f0-84bf-03a4f70851a1, 41, 0.677431, [386, 290, 35, 37]
2024-06-14 15:19:51,620 INFO Processing detection: CheMed123_b0fa087f-1096-40f0-84bf-03a4f70851a1, 32, 0.684087, [386, 290, 34, 35]
2024-06-14 15:19:51,620 INFO Processing detection: CheMed123_b0fa087f-1096-40f0-84bf-03a4f70851a1, 32, 0.729678, [175, 214, 32, 33]
2024-06-14 15:19:51,621 INFO Processing detection: CheMed123_ba32b90b-b922-4897-82a0-71cae9de5df2, 58, 0.445947, [100, 283, 94, 112]
2024-06-14 15:19:51,621 INFO Processing detection: CheMed123_ba32b90b-b922-4897-82a0-71cae9de5df2, 62, 0.463561, [349, 120, 224, 85]
2024-06-14 15:19:51,621 INFO Processing detection: CheMed123_ba32b90b-b922-4897-82a0-71cae9de5df2, 0, 0.761418, [342, 306, 265, 444]
2024-06-14 15:19:51,621 INFO Processing detection: CheMed123_ba32b90b-b922-4897-82a0-71cae9de5df2, 58, 0.882313, [532, 361, 215, 185]
2024-06-14 15:19:51,628 INFO Processing detection: CheMed123_bd69d19c-78e3-4685-98f8-f428b17597d6, 0, 0.672372, [600, 387, 25, 109]
2024-06-14 15:19:51,629 INFO Processing detection: CheMed123_bd69d19c-78e3-4685-98f8-f428b17597d6, 0, 0.755703, [418, 379, 261, 314]
2024-06-14 15:19:51,629 INFO Processing detection: CheMed123_c970db6d-0c8a-4413-8a4b-83d483e9f6d3, 39, 0.404152, [384, 237, 129, 87]
2024-06-14 15:19:51,629 INFO Processing detection: CheMed123_c970db6d-0c8a-4413-8a4b-83d483e9f6d3, 39, 0.72437, [259, 339, 132, 300]
2024-06-14 15:19:51,629 INFO Processing detection: CheMed123_c970db6d-0c8a-4413-8a4b-83d483e9f6d3, 39, 0.813188, [386, 328, 135, 294]
2024-06-14 15:19:51,629 INFO Processing detection: CheMed123_c970db6d-0c8a-4413-8a4b-83d483e9f6d3, 39, 0.846279, [123, 332, 150, 335]
2024-06-14 15:19:51,629 INFO Processing detection: CheMed123_c970db6d-0c8a-4413-8a4b-83d483e9f6d3, 39, 0.876813, [504, 333, 110, 254]
2024-06-14 15:19:51,629 INFO Processing detection: CheMed123_cedd45a4-cc30-46b9-a820-405bfe743f64, 32, 0.286901, [462, 387, 42, 43]
2024-06-14 15:19:51,629 INFO Processing detection: CheMed123_cedd45a4-cc30-46b9-a820-405bfe743f64, 32, 0.444292, [322, 416, 59, 58]
